,Train_filename,Gen_filename,Train_duration,Gen_duration,Difference
2883,b-3_5009-5427_5389.wav,VTTS_b-3_5009-5427_5389.wav,1290,1277,13
2884,b-3_501-930_861.wav,VTTS_b-3_501-930_861.wav,2670,2798,-128
2885,b-4_2000-5164_2061.wav,VTTS_b-4_2000-5164_2061.wav,3165,3239,-74
2886,b-4_1401-1505_1426.wav,VTTS_b-4_1401-1505_1426.wav,4550,4598,-48
2887,b-3_392-500_453.wav,VTTS_b-3_392-500_453.wav,7450,8278,-828
2888,b-1_1111-1211_1175.wav,VTTS_b-1_1111-1211_1175.wav,1540,1335,205
2889,b-3_6801-6900_6832.wav,VTTS_b-3_6801-6900_6832.wav,2600,2508,92
2890,b-1_2927-3025_2935.wav,VTTS_b-1_2927-3025_2935.wav,4790,5573,-783
2891,b-2_713-814_808.wav,VTTS_b-2_713-814_808.wav,3890,3599,291
2892,b-4_2000-5164_5019.wav,VTTS_b-4_2000-5164_5019.wav,3804,3936,-132
2893,b-2_203-304_302.wav,VTTS_b-2_203-304_302.wav,1390,1335,55
2894,b-2_101-202_137.wav,VTTS_b-2_101-202_137.wav,2670,2450,220
2895,b-2_815-916_899.wav,VTTS_b-2_815-916_899.wav,3160,3007,153
2896,b-3_3112-3197_3122.wav,VTTS_b-3_3112-3197_3122.wav,4780,6467,-1687
2897,b-3_1960-2000_1979.wav,VTTS_b-3_1960-2000_1979.wav,7250,5991,1259
2898,b-2_407-508_457.wav,VTTS_b-2_407-508_457.wav,1580,1277,303
2899,b-3_3454-3537_3526.wav,VTTS_b-3_3454-3537_3526.wav,10030,8638,1392
2900,b-3_1321-1568_1380.wav,VTTS_b-3_1321-1568_1380.wav,1450,1567,-117
2901,b-3_6701-6800_6769.wav,VTTS_b-3_6701-6800_6769.wav,4070,4447,-377
2902,b-3_4607-5008_4738.wav,VTTS_b-3_4607-5008_4738.wav,4290,4040,250
2903,b-4_2000-5164_2750.wav,VTTS_b-4_2000-5164_2750.wav,8980,8696,284
2904,b-4_2000-5164_3684.wav,VTTS_b-4_2000-5164_3684.wav,5209,5724,-515
2905,b-3_6016-6115_6049.wav,VTTS_b-3_6016-6115_6049.wav,1740,1474,266
2906,b-3_2524-2854_2747.wav,VTTS_b-3_2524-2854_2747.wav,2710,2485,225
2907,b-4_2000-5164_3107.wav,VTTS_b-4_2000-5164_3107.wav,5344,4853,491
2908,b-3_1862-1959_1901.wav,VTTS_b-3_1862-1959_1901.wav,4950,3634,1316
2909,b-3_98-195_105.wav,VTTS_b-3_98-195_105.wav,5380,5492,-112
2910,b-1_2220-2320_2303.wav,VTTS_b-1_2220-2320_2303.wav,4900,6339,-1439
2911,b-1_74-174_119.wav,VTTS_b-1_74-174_119.wav,2260,2136,124
2912,b-1_2321-2421_2355.wav,VTTS_b-1_2321-2421_2355.wav,4020,3738,282
2913,b-1_2018-2118_2098.wav,VTTS_b-1_2018-2118_2098.wav,2130,2264,-134
2914,b-1_2826-2926_2856.wav,VTTS_b-1_2826-2926_2856.wav,4660,5909,-1249
2915,b-1_2523-2623_2545.wav,VTTS_b-1_2523-2623_2545.wav,3790,2705,1085
2916,b-4_2000-5164_4325.wav,VTTS_b-4_2000-5164_4325.wav,2919,4156,-1237
2917,b-1_276-376_301.wav,VTTS_b-1_276-376_301.wav,1010,1010,0
2918,b-1_2321-2421_2334.wav,VTTS_b-1_2321-2421_2334.wav,1400,1440,-40
2919,b-1_3228-3328_3234.wav,VTTS_b-1_3228-3328_3234.wav,1920,1904,16
2920,b-2_2107-2193_2153.wav,VTTS_b-2_2107-2193_2153.wav,1270,1254,16
2921,b-4_2000-5164_2596.wav,VTTS_b-4_2000-5164_2596.wav,3960,8568,-4608
2922,b-4_2000-5164_3975.wav,VTTS_b-4_2000-5164_3975.wav,6750,10194,-3444
2923,b-1_1212-1312_1260.wav,VTTS_b-1_1212-1312_1260.wav,4900,5004,-104
2924,b-3_2855-2942_2886.wav,VTTS_b-3_2855-2942_2886.wav,4920,4528,392
2925,b-3_3889-4000_3929.wav,VTTS_b-3_3889-4000_3929.wav,2860,2937,-77
2926,b-1_579-649_580.wav,VTTS_b-1_579-649_580.wav,2970,3460,-490
2927,b-2_1121-1222_1190.wav,VTTS_b-2_1121-1222_1190.wav,1120,1080,40
2928,b-4_2000-5164_3856.wav,VTTS_b-4_2000-5164_3856.wav,2561,2601,-40
2929,b-4_1901-2000_1980.wav,VTTS_b-4_1901-2000_1980.wav,7330,8046,-716
2930,b-3_196-293_251.wav,VTTS_b-3_196-293_251.wav,3420,2902,518
2931,b-3_5009-5427_5101.wav,VTTS_b-3_5009-5427_5101.wav,3660,4354,-694
2932,b-3_3538-3627_3628.wav,VTTS_b-3_3538-3627_3628.wav,8390,8127,263
2933,b-2_2209-2310_2226.wav,VTTS_b-2_2209-2310_2226.wav,1040,975,65
2934,b-4_2000-5164_2290.wav,VTTS_b-4_2000-5164_2290.wav,5920,5538,382
2935,b-3_1079-1320_1249.wav,VTTS_b-3_1079-1320_1249.wav,9290,9996,-706
2936,b-1_2927-3025_2999.wav,VTTS_b-1_2927-3025_2999.wav,2940,2891,49
2937,b-1_2119-2219_2180.wav,VTTS_b-1_2119-2219_2180.wav,1790,1591,199
2938,b-4_2000-5164_2733.wav,VTTS_b-4_2000-5164_2733.wav,6980,6606,374
2939,b-1_2018-2118_2052.wav,VTTS_b-1_2018-2118_2052.wav,1520,1591,-71
2940,b-4_2000-5164_4082.wav,VTTS_b-4_2000-5164_4082.wav,4961,4841,120
2941,b-2_101-202_199.wav,VTTS_b-2_101-202_199.wav,2050,2171,-121
2942,b-2_407-508_444.wav,VTTS_b-2_407-508_444.wav,2940,2752,188
2943,b-4_2000-5164_4437.wav,VTTS_b-4_2000-5164_4437.wav,2914,2879,35
2944,b-1_579-649_645.wav,VTTS_b-1_579-649_645.wav,1830,3390,-1560
2945,b-4_2000-5164_5068.wav,VTTS_b-4_2000-5164_5068.wav,2744,3866,-1122
2946,b-3_2943-3024_2966.wav,VTTS_b-3_2943-3024_2966.wav,10440,10507,-67
2947,b-1_3127-3227_3128.wav,VTTS_b-1_3127-3227_3128.wav,3530,3529,1
2948,b-1_794-1009_885.wav,VTTS_b-1_794-1009_885.wav,3570,3402,168
2949,b-4_1101-1220_1184.wav,VTTS_b-4_1101-1220_1184.wav,8900,8615,285
2950,b-4_2000-5164_2044.wav,VTTS_b-4_2000-5164_2044.wav,7560,10263,-2703
2951,b-1_4358-4393_4365.wav,VTTS_b-1_4358-4393_4365.wav,3870,3901,-31
2952,b-2_1019-1120_1020.wav,VTTS_b-2_1019-1120_1020.wav,4830,8057,-3227
2953,b-3_6217-6274_6270.wav,VTTS_b-3_6217-6274_6270.wav,2790,2566,224
2954,b-3_3803-3888_3862.wav,VTTS_b-3_3803-3888_3862.wav,8200,7872,328
2955,b-3_1960-2000_1995.wav,VTTS_b-3_1960-2000_1995.wav,4120,4052,68
2956,b-1_3430-3530_3528.wav,VTTS_b-1_3430-3530_3528.wav,2060,2067,-7
2957,b-3_1862-1959_1881.wav,VTTS_b-3_1862-1959_1881.wav,6290,5399,891
2958,b-4_1-52_10.wav,VTTS_b-4_1-52_10.wav,5690,5921,-231
2959,b-4_2000-5164_2858.wav,VTTS_b-4_2000-5164_2858.wav,5590,5457,133
2960,b-3_6601-6700_6685.wav,VTTS_b-3_6601-6700_6685.wav,1850,1730,120
2961,b-4_2000-5164_4097.wav,VTTS_b-4_2000-5164_4097.wav,3077,3019,58
2962,b-1_579-649_587.wav,VTTS_b-1_579-649_587.wav,1650,1672,-22
2963,b-1_794-1009_991.wav,VTTS_b-1_794-1009_991.wav,4470,3657,813
2964,b-3_4207-4314_4276.wav,VTTS_b-3_4207-4314_4276.wav,2900,2810,90
2965,b-3_980-1077_999.wav,VTTS_b-3_980-1077_999.wav,7100,6397,703
2966,b-1_175-275_219.wav,VTTS_b-1_175-275_219.wav,1660,2473,-813
2967,b-3_3454-3537_3530.wav,VTTS_b-3_3454-3537_3530.wav,8480,8104,376
2968,b-1_2826-2926_2872.wav,VTTS_b-1_2826-2926_2872.wav,1890,2426,-536
2969,b-4_1014-1100_1052.wav,VTTS_b-4_1014-1100_1052.wav,3610,4040,-430
2970,b-4_501-1014_901.wav,VTTS_b-4_501-1014_901.wav,4820,4516,304
2971,b-4_2000-5164_4104.wav,VTTS_b-4_2000-5164_4104.wav,5997,5550,447
2972,b-1_4286-4321_4307.wav,VTTS_b-1_4286-4321_4307.wav,4370,4098,272
2973,b-2_2107-2193_2109.wav,VTTS_b-2_2107-2193_2109.wav,1480,952,528
2974,b-2_407-508_503.wav,VTTS_b-2_407-508_503.wav,1900,1451,449
2975,b-1_3127-3227_3159.wav,VTTS_b-1_3127-3227_3159.wav,4230,4447,-217
2976,b-2_815-916_887.wav,VTTS_b-2_815-916_887.wav,3200,3193,7
2977,b-1_4430-4465_4448.wav,VTTS_b-1_4430-4465_4448.wav,5600,6060,-460
2978,b-3_6116-6215_6203.wav,VTTS_b-3_6116-6215_6203.wav,3140,3251,-111
2979,b-1_1414-1514_1491.wav,VTTS_b-1_1414-1514_1491.wav,2060,1707,353
2980,b-4_1707-1813_1753.wav,VTTS_b-4_1707-1813_1753.wav,4900,4748,152
2981,b-3_5009-5427_5035.wav,VTTS_b-3_5009-5427_5035.wav,7730,7349,381
2982,b-4_1901-2000_1963.wav,VTTS_b-4_1901-2000_1963.wav,6560,6444,116
2983,b-3_5009-5427_5122.wav,VTTS_b-3_5009-5427_5122.wav,5770,5817,-47
2984,b-3_501-930_690.wav,VTTS_b-3_501-930_690.wav,3080,2752,328
2985,b-3_196-293_228.wav,VTTS_b-3_196-293_228.wav,2310,2368,-58
2986,b-3_6016-6115_6046.wav,VTTS_b-3_6016-6115_6046.wav,13530,11610,1920
2987,b-4_2000-5164_2813.wav,VTTS_b-4_2000-5164_2813.wav,6810,7036,-226
2988,b-1_1212-1312_1303.wav,VTTS_b-1_1212-1312_1303.wav,4130,11610,-7480
2989,b-2_1801-1902_1899.wav,VTTS_b-2_1801-1902_1899.wav,1710,2264,-554
2990,b-4_1101-1220_1120.wav,VTTS_b-4_1101-1220_1120.wav,4270,5097,-827
2991,b-1_3834-3934_3835.wav,VTTS_b-1_3834-3934_3835.wav,1540,1556,-16
2992,b-4_401-500_418.wav,VTTS_b-4_401-500_418.wav,3110,2798,312
2993,b-3_501-930_666.wav,VTTS_b-3_501-930_666.wav,2650,2694,-44
2994,b-1_4214-4285_4286.wav,VTTS_b-1_4214-4285_4286.wav,4430,11610,-7180
2995,b-4_401-500_459.wav,VTTS_b-4_401-500_459.wav,5280,5445,-165
2996,b-1_3329-3429_3421.wav,VTTS_b-1_3329-3429_3421.wav,2380,2090,290
2997,b-1_4034-4069_4069.wav,VTTS_b-1_4034-4069_4069.wav,5810,7895,-2085
2998,b-4_2000-5164_2118.wav,VTTS_b-4_2000-5164_2118.wav,3580,3646,-66
2999,b-4_2000-5164_4030.wav,VTTS_b-4_2000-5164_4030.wav,6018,6153,-135
3000,b-1_3430-3530_3494.wav,VTTS_b-1_3430-3530_3494.wav,1310,1207,103
3001,b-3_5009-5427_5243.wav,VTTS_b-3_5009-5427_5243.wav,5000,4226,774
3002,b-3_5009-5427_5228.wav,VTTS_b-3_5009-5427_5228.wav,2040,2136,-96
3003,b-2_509-610_536.wav,VTTS_b-2_509-610_536.wav,2240,2299,-59
3004,b-2_1597-1698_1650.wav,VTTS_b-2_1597-1698_1650.wav,5730,5294,436
3005,b-2_1-100_99.wav,VTTS_b-2_1-100_99.wav,2110,1823,287
3006,b-3_6900-7016_7003.wav,VTTS_b-3_6900-7016_7003.wav,1340,1173,167
3007,b-2_1801-1902_1850.wav,VTTS_b-2_1801-1902_1850.wav,2790,3901,-1111
3008,b-1_175-275_217.wav,VTTS_b-1_175-275_217.wav,1970,2276,-306
3009,b-3_5009-5427_5014.wav,VTTS_b-3_5009-5427_5014.wav,3640,3855,-215
3010,b-4_2000-5164_3642.wav,VTTS_b-4_2000-5164_3642.wav,3002,2322,680
3011,b-3_5009-5427_5117.wav,VTTS_b-3_5009-5427_5117.wav,3250,3646,-396
3012,b-2_2209-2310_2210.wav,VTTS_b-2_2209-2310_2210.wav,1850,4992,-3142
3013,b-3_501-930_912.wav,VTTS_b-3_501-930_912.wav,4620,4598,22
3014,b-1_2220-2320_2230.wav,VTTS_b-1_2220-2320_2230.wav,1360,1358,2
3015,b-4_2000-5164_2397.wav,VTTS_b-4_2000-5164_2397.wav,8890,7988,902
3016,b-1_3026-3126_3026.wav,VTTS_b-1_3026-3126_3026.wav,2740,2496,244
3017,b-3_4207-4314_4287.wav,VTTS_b-3_4207-4314_4287.wav,760,743,17
3018,b-3_1321-1568_1523.wav,VTTS_b-3_1321-1568_1523.wav,4130,3994,136
3019,b-3_4425-4497_4445.wav,VTTS_b-3_4425-4497_4445.wav,3390,2798,592
3020,b-1_1414-1514_1467.wav,VTTS_b-1_1414-1514_1467.wav,2430,2891,-461
3021,b-1_2927-3025_3011.wav,VTTS_b-1_2927-3025_3011.wav,1070,1103,-33
3022,b-3_1321-1568_1462.wav,VTTS_b-3_1321-1568_1462.wav,8660,8522,138
3023,b-3_980-1077_989.wav,VTTS_b-3_980-1077_989.wav,7210,8649,-1439
3024,b-2_1223-1324_1264.wav,VTTS_b-2_1223-1324_1264.wav,1320,1463,-143
3025,b-3_2524-2854_2803.wav,VTTS_b-3_2524-2854_2803.wav,5670,5515,155
3026,b-1_1515-1615_1516.wav,VTTS_b-1_1515-1615_1516.wav,1600,1451,149
3027,b-1_579-649_646.wav,VTTS_b-1_579-649_646.wav,2260,2264,-4
3028,b-3_1-97_17.wav,VTTS_b-3_1-97_17.wav,1580,1591,-11
3029,b-4_2000-5164_3348.wav,VTTS_b-4_2000-5164_3348.wav,5197,5166,31
3030,b-2_1427-1562_1544.wav,VTTS_b-2_1427-1562_1544.wav,1670,1370,300
3031,b-3_3628-3714_3678.wav,VTTS_b-3_3628-3714_3678.wav,7300,6107,1193
3032,b-3_6301-6400_6374.wav,VTTS_b-3_6301-6400_6374.wav,7940,9172,-1232
3033,b-4_2000-5164_4286.wav,VTTS_b-4_2000-5164_4286.wav,1953,1939,14
3034,b-4_2000-5164_2811.wav,VTTS_b-4_2000-5164_2811.wav,6670,6374,296
3035,b-1_1313-1413_1374.wav,VTTS_b-1_1313-1413_1374.wav,1350,1498,-148
3036,b-4_1601-1706_1688.wav,VTTS_b-4_1601-1706_1688.wav,7660,7059,601
3037,b-3_3628-3714_3643.wav,VTTS_b-3_3628-3714_3643.wav,4880,4481,399
3038,b-3_6501-6600_6514.wav,VTTS_b-3_6501-6600_6514.wav,6320,4876,1444
3039,b-3_4607-5008_4611.wav,VTTS_b-3_4607-5008_4611.wav,3790,5062,-1272
3040,b-1_1717-1817_1815.wav,VTTS_b-1_1717-1817_1815.wav,2480,2403,77
3041,b-1_478-578_505.wav,VTTS_b-1_478-578_505.wav,2080,2392,-312
3042,b-1_4178-4213_4205.wav,VTTS_b-1_4178-4213_4205.wav,4200,4516,-316
3043,b-4_2000-5164_3568.wav,VTTS_b-4_2000-5164_3568.wav,2159,1730,429
3044,b-1_276-376_276.wav,VTTS_b-1_276-376_276.wav,1390,1428,-38
3045,b-4_53-150_117.wav,VTTS_b-4_53-150_117.wav,8700,8638,62
3046,b-1_2220-2320_2268.wav,VTTS_b-1_2220-2320_2268.wav,1540,1393,147
3047,b-4_2000-5164_3415.wav,VTTS_b-4_2000-5164_3415.wav,11102,11610,-508
3048,b-2_1903-2038_1939.wav,VTTS_b-2_1903-2038_1939.wav,3890,4795,-905
3049,b-3_2943-3024_2982.wav,VTTS_b-3_2943-3024_2982.wav,4640,5224,-584
3050,b-1_1818-1918_1902.wav,VTTS_b-1_1818-1918_1902.wav,3740,3669,71
3051,b-1_2422-2522_2431.wav,VTTS_b-1_2422-2522_2431.wav,2690,2717,-27
3052,b-4_2000-5164_4801.wav,VTTS_b-4_2000-5164_4801.wav,15988,11610,4378
3053,b-4_1707-1813_1761.wav,VTTS_b-4_1707-1813_1761.wav,3390,3251,139
3054,b-1_3228-3328_3297.wav,VTTS_b-1_3228-3328_3297.wav,1950,1672,278
3055,b-3_1960-2000_1992.wav,VTTS_b-3_1960-2000_1992.wav,4470,4261,209
3056,b-1_74-174_145.wav,VTTS_b-1_74-174_145.wav,1160,1382,-222
3057,b-2_2040-2072_2045.wav,VTTS_b-2_2040-2072_2045.wav,1230,1254,-24
3058,b-4_2000-5164_3693.wav,VTTS_b-4_2000-5164_3693.wav,2272,2078,194
3059,b-4_2000-5164_2348.wav,VTTS_b-4_2000-5164_2348.wav,6050,5317,733
3060,b-1_2119-2219_2202.wav,VTTS_b-1_2119-2219_2202.wav,2600,1974,626
3061,b-2_101-202_117.wav,VTTS_b-2_101-202_117.wav,1520,1916,-396
3062,b-3_6116-6215_6159.wav,VTTS_b-3_6116-6215_6159.wav,7210,6920,290
3063,b-3_6301-6400_6356.wav,VTTS_b-3_6301-6400_6356.wav,7450,7059,391
3064,b-3_1568-1665_1581.wav,VTTS_b-3_1568-1665_1581.wav,1470,1324,146
3065,b-4_2000-5164_3086.wav,VTTS_b-4_2000-5164_3086.wav,7263,7790,-527
3066,b-4_2000-5164_3657.wav,VTTS_b-4_2000-5164_3657.wav,1506,1045,461
3067,b-3_2524-2854_2574.wav,VTTS_b-3_2524-2854_2574.wav,7110,7593,-483
3068,b-3_4315-4424_4383.wav,VTTS_b-3_4315-4424_4383.wav,6250,5782,468
3069,b-3_2350-2433_2352.wav,VTTS_b-3_2350-2433_2352.wav,4440,3669,771
3070,b-3_6601-6700_6684.wav,VTTS_b-3_6601-6700_6684.wav,7340,8824,-1484
3071,b-3_501-930_797.wav,VTTS_b-3_501-930_797.wav,4050,4168,-118
3072,b-4_2000-5164_2012.wav,VTTS_b-4_2000-5164_2012.wav,5420,5538,-118
3073,b-1_3329-3429_3350.wav,VTTS_b-1_3329-3429_3350.wav,1270,1324,-54
3074,b-3_6501-6600_6593.wav,VTTS_b-3_6501-6600_6593.wav,3100,2612,488
3075,b-1_794-1009_905.wav,VTTS_b-1_794-1009_905.wav,2050,2032,18
3076,b-3_1666-1763_1670.wav,VTTS_b-3_1666-1763_1670.wav,4020,4040,-20
3077,b-1_175-275_255.wav,VTTS_b-1_175-275_255.wav,5050,6699,-1649
3078,b-1_2826-2926_2865.wav,VTTS_b-1_2826-2926_2865.wav,2200,2299,-99
3079,b-3_4607-5008_4981.wav,VTTS_b-3_4607-5008_4981.wav,5380,5422,-42
3080,b-4_401-500_410.wav,VTTS_b-4_401-500_410.wav,4400,4122,278
3081,b-4_2000-5164_4395.wav,VTTS_b-4_2000-5164_4395.wav,3375,3680,-305
3082,b-4_2000-5164_3185.wav,VTTS_b-4_2000-5164_3185.wav,3237,3181,56
3083,b-1_175-275_187.wav,VTTS_b-1_175-275_187.wav,4090,2949,1141
3084,b-3_294-391_345.wav,VTTS_b-3_294-391_345.wav,7050,6931,119
3085,b-3_1764-1861_1841.wav,VTTS_b-3_1764-1861_1841.wav,5940,6351,-411
3086,b-1_686-793_720.wav,VTTS_b-1_686-793_720.wav,1430,1405,25
3087,b-3_1321-1568_1354.wav,VTTS_b-3_1321-1568_1354.wav,5300,5410,-110
3088,b-3_1568-1665_1609.wav,VTTS_b-3_1568-1665_1609.wav,5950,5747,203
3089,b-3_2089-2176_2162.wav,VTTS_b-3_2089-2176_2162.wav,4590,4714,-124
3090,b-4_501-1014_807.wav,VTTS_b-4_501-1014_807.wav,7970,7454,516
3091,b-1_3834-3934_3896.wav,VTTS_b-1_3834-3934_3896.wav,2710,8336,-5626
3092,b-3_5639-5744_5731.wav,VTTS_b-3_5639-5744_5731.wav,2060,1753,307
3093,b-3_1666-1763_1764.wav,VTTS_b-3_1666-1763_1764.wav,4290,5828,-1538
3094,b-4_2000-5164_4080.wav,VTTS_b-4_2000-5164_4080.wav,4150,3715,435
3095,b-4_501-1014_590.wav,VTTS_b-4_501-1014_590.wav,3160,3065,95
3096,b-2_2073-2106_2079.wav,VTTS_b-2_2073-2106_2079.wav,1490,1416,74
3097,b-1_2321-2421_2390.wav,VTTS_b-1_2321-2421_2390.wav,1800,1730,70
3098,b-1_2927-3025_3002.wav,VTTS_b-1_2927-3025_3002.wav,2330,2183,147
3099,b-4_2000-5164_4166.wav,VTTS_b-4_2000-5164_4166.wav,4692,5480,-788
3100,b-1_2927-3025_2990.wav,VTTS_b-1_2927-3025_2990.wav,2820,2961,-141
3101,b-3_1079-1320_1113.wav,VTTS_b-3_1079-1320_1113.wav,7990,6653,1337
3102,b-3_5957-6015_6012.wav,VTTS_b-3_5957-6015_6012.wav,3630,3576,54
3103,b-3_6501-6600_6554.wav,VTTS_b-3_6501-6600_6554.wav,1100,1045,55
3104,b-3_4607-5008_4652.wav,VTTS_b-3_4607-5008_4652.wav,6530,5817,713
3105,b-3_4607-5008_4735.wav,VTTS_b-3_4607-5008_4735.wav,5360,5190,170
3106,b-3_5428-5533_5512.wav,VTTS_b-3_5428-5533_5512.wav,3770,3843,-73
3107,b-2_815-916_834.wav,VTTS_b-2_815-916_834.wav,1590,1579,11
3108,b-1_794-1009_926.wav,VTTS_b-1_794-1009_926.wav,1840,2078,-238
3109,b-1_4214-4285_4237.wav,VTTS_b-1_4214-4285_4237.wav,1640,1741,-101
3110,b-3_1568-1665_1664.wav,VTTS_b-3_1568-1665_1664.wav,4980,11610,-6630
3111,b-3_6601-6700_6694.wav,VTTS_b-3_6601-6700_6694.wav,4950,4644,306
3112,b-4_2000-5164_4071.wav,VTTS_b-4_2000-5164_4071.wav,6927,6606,321
3113,b-1_1313-1413_1407.wav,VTTS_b-1_1313-1413_1407.wav,2250,1579,671
3114,b-4_2000-5164_4743.wav,VTTS_b-4_2000-5164_4743.wav,2312,2310,2
3115,b-4_2000-5164_4656.wav,VTTS_b-4_2000-5164_4656.wav,8539,8847,-308
3116,b-3_4607-5008_4722.wav,VTTS_b-3_4607-5008_4722.wav,3180,3274,-94
3117,b-1_579-649_584.wav,VTTS_b-1_579-649_584.wav,6030,5422,608
3118,b-4_2000-5164_2318.wav,VTTS_b-4_2000-5164_2318.wav,6150,6409,-259
3119,b-2_1427-1562_1505.wav,VTTS_b-2_1427-1562_1505.wav,4270,4214,56
3120,b-1_3026-3126_3118.wav,VTTS_b-1_3026-3126_3118.wav,1980,2171,-191
3121,b-3_6701-6800_6736.wav,VTTS_b-3_6701-6800_6736.wav,4150,3286,864
3122,b-1_2624-2724_2719.wav,VTTS_b-1_2624-2724_2719.wav,2110,2020,90
3123,b-2_101-202_111.wav,VTTS_b-2_101-202_111.wav,2550,2740,-190
3124,b-2_815-916_840.wav,VTTS_b-2_815-916_840.wav,970,871,99
3125,b-1_2624-2724_2677.wav,VTTS_b-1_2624-2724_2677.wav,2500,2694,-194
3126,b-3_2524-2854_2706.wav,VTTS_b-3_2524-2854_2706.wav,5960,5770,190
3127,b-3_4315-4424_4421.wav,VTTS_b-3_4315-4424_4421.wav,4890,4365,525
3128,b-4_2000-5164_3371.wav,VTTS_b-4_2000-5164_3371.wav,6178,6385,-207
3129,b-2_2413-2500_2482.wav,VTTS_b-2_2413-2500_2482.wav,1460,1544,-84
3130,b-4_1901-2000_1921.wav,VTTS_b-4_1901-2000_1921.wav,1350,1358,-8
3131,b-4_2000-5164_4256.wav,VTTS_b-4_2000-5164_4256.wav,4130,4957,-827
3132,b-3_501-930_687.wav,VTTS_b-3_501-930_687.wav,3500,3495,5
3133,b-4_2000-5164_2728.wav,VTTS_b-4_2000-5164_2728.wav,4915,11610,-6695
3134,b-1_2220-2320_2247.wav,VTTS_b-1_2220-2320_2247.wav,1510,1428,82
3135,b-2_1121-1222_1156.wav,VTTS_b-2_1121-1222_1156.wav,1420,1347,73
3136,b-3_392-500_483.wav,VTTS_b-3_392-500_483.wav,4140,4063,77
3137,b-1_650-685_678.wav,VTTS_b-1_650-685_678.wav,1920,1846,74
3138,b-3_1321-1568_1369.wav,VTTS_b-3_1321-1568_1369.wav,4090,3982,108
3139,b-4_2000-5164_2072.wav,VTTS_b-4_2000-5164_2072.wav,6600,6502,98
3140,b-2_2107-2193_2185.wav,VTTS_b-2_2107-2193_2185.wav,1340,1265,75
3141,b-2_101-202_144.wav,VTTS_b-2_101-202_144.wav,1680,1892,-212
3142,b-3_3025-3111_3082.wav,VTTS_b-3_3025-3111_3082.wav,5120,5143,-23
3143,b-3_196-293_256.wav,VTTS_b-3_196-293_256.wav,4520,4795,-275
3144,b-4_501-1014_797.wav,VTTS_b-4_501-1014_797.wav,1610,1277,333
3145,b-3_3715-3802_3753.wav,VTTS_b-3_3715-3802_3753.wav,5390,5317,73
3146,b-3_1079-1320_1180.wav,VTTS_b-3_1079-1320_1180.wav,2910,2310,600
3147,b-1_3026-3126_3080.wav,VTTS_b-1_3026-3126_3080.wav,3220,2798,422
3148,b-4_53-150_149.wav,VTTS_b-4_53-150_149.wav,8030,7628,402
3149,b-4_1401-1505_1447.wav,VTTS_b-4_1401-1505_1447.wav,4440,4423,17
3150,b-4_301-400_313.wav,VTTS_b-4_301-400_313.wav,7000,6188,812
3151,b-1_1616-1716_1663.wav,VTTS_b-1_1616-1716_1663.wav,3610,3170,440
3152,b-1_478-578_552.wav,VTTS_b-1_478-578_552.wav,3210,5085,-1875
3153,b-1_794-1009_797.wav,VTTS_b-1_794-1009_797.wav,1750,1614,136
3154,b-3_5853-5956_5920.wav,VTTS_b-3_5853-5956_5920.wav,6490,7326,-836
3155,b-3_2524-2854_2571.wav,VTTS_b-3_2524-2854_2571.wav,4050,3750,300
3156,b-1_1313-1413_1323.wav,VTTS_b-1_1313-1413_1323.wav,2170,1985,185
3157,b-3_4207-4314_4223.wav,VTTS_b-3_4207-4314_4223.wav,4560,4923,-363
3158,b-3_6301-6400_6315.wav,VTTS_b-3_6301-6400_6315.wav,4900,4679,221
3159,b-4_1901-2000_1950.wav,VTTS_b-4_1901-2000_1950.wav,1870,1962,-92
3160,b-4_1301-1400_1305.wav,VTTS_b-4_1301-1400_1305.wav,7750,7721,29
3161,b-1_1010-1110_1059.wav,VTTS_b-1_1010-1110_1059.wav,3370,2949,421
3162,b-2_509-610_585.wav,VTTS_b-2_509-610_585.wav,3890,4528,-638
3163,b-1_2220-2320_2282.wav,VTTS_b-1_2220-2320_2282.wav,1730,1649,81
3164,b-4_2000-5164_2781.wav,VTTS_b-4_2000-5164_2781.wav,5325,5178,147
3165,b-4_2000-5164_4533.wav,VTTS_b-4_2000-5164_4533.wav,5560,5782,-222
3166,b-2_1-100_10.wav,VTTS_b-2_1-100_10.wav,2260,2705,-445
3167,b-4_2000-5164_2448.wav,VTTS_b-4_2000-5164_2448.wav,2190,2276,-86
3168,b-3_5009-5427_5254.wav,VTTS_b-3_5009-5427_5254.wav,4220,4145,75
3169,b-4_1401-1505_1429.wav,VTTS_b-4_1401-1505_1429.wav,7430,6397,1033
3170,b-4_2000-5164_4745.wav,VTTS_b-4_2000-5164_4745.wav,1534,1370,164
3171,b-4_1221-1300_1261.wav,VTTS_b-4_1221-1300_1261.wav,2250,2543,-293
3172,b-2_611-712_626.wav,VTTS_b-2_611-712_626.wav,1900,1858,42
3173,b-1_3733-3833_3778.wav,VTTS_b-1_3733-3833_3778.wav,3070,3355,-285
3174,b-4_2000-5164_3857.wav,VTTS_b-4_2000-5164_3857.wav,1217,1138,79
3175,b-3_294-391_383.wav,VTTS_b-3_294-391_383.wav,6090,5735,355
3176,b-3_4425-4497_4478.wav,VTTS_b-3_4425-4497_4478.wav,3460,3088,372
3177,b-3_501-930_719.wav,VTTS_b-3_501-930_719.wav,4700,6954,-2254
